transaction_id,customer_id,timestamp,amount,merchant_cat,new_device,lat,lon,home_lat,home_lon,dist_from_home_km,hour,is_fraud
6540,2036,2025-06-29T00:32:19,335.56,5411,0,43.787703,-118.86686,43.787694,-118.866863,0.001,0,0
1858,81,2025-06-29T00:39:10,98.52,5814,0,40.850252,-122.495153,40.943525,-122.517008,10.533,0,0
5587,1617,2025-06-29T00:42:51,25.1,5311,0,25.083579,-90.414075,25.103339,-90.398139,2.721,0,0
7663,1362,2025-06-29T00:49:23,79.04,5999,0,34.048296,-122.359422,34.041616,-122.391487,3.046,0,0
6376,348,2025-06-29T01:03:15,63.12,5411,0,31.087462,-120.324036,31.0812,-120.340095,1.68,1,0
12685,132,2025-06-29T01:06:50,398.98,4821,0,47.2087,-95.68274,47.202883,-95.695801,1.18,1,0
9236,2446,2025-06-29T01:07:38,70.89,5999,0,38.714762,-78.364909,38.717675,-78.361706,0.427,1,0
7758,1509,2025-06-29T01:09:03,56.83,4899,0,30.130137,-114.827746,30.171883,-114.790018,5.891,1,0
11369,1309,2025-06-29T01:15:26,39.25,5812,0,26.236488,-70.653314,26.261824,-70.666033,3.09,1,0
14330,1411,2025-06-29T01:22:13,101.18,5732,0,44.890927,-94.889369,44.92046,-94.855561,4.228,1,0
13670,506,2025-06-29T01:31:56,60.74,5999,0,44.178079,-79.866158,44.19689,-79.858183,2.186,1,0
649,137,2025-06-29T01:55:38,90.29,5999,0,47.981753,-97.541559,48.005421,-97.529107,2.79,1,0
14602,949,2025-06-29T02:00:35,64.9,5732,0,45.987982,-105.306145,45.989803,-105.298254,0.642,2,0
17646,369,2025-06-29T02:04:30,27.45,4899,0,33.016165,-70.962047,33.007306,-70.949463,1.532,2,0
11293,2491,2025-06-29T02:05:54,77.19,5812,0,48.002912,-123.584115,48.018306,-123.607953,2.465,2,0
11392,663,2025-06-29T02:09:29,51.2,4899,0,29.619757,-116.007501,29.502248,-115.873437,18.408,2,0
4194,2241,2025-06-29T02:21:34,56.56,5411,0,32.124085,-112.063894,32.124844,-112.062328,0.17,2,0
2869,1129,2025-06-29T02:33:49,32.41,5311,0,40.708665,-87.426307,40.664482,-87.364405,7.168,2,0
18026,1521,2025-06-29T02:40:41,60.66,5732,0,32.000092,-111.377978,31.991907,-111.363263,1.66,2,0
11818,390,2025-06-29T02:41:27,57.43,4899,0,45.358737,-116.72267,45.412808,-116.769051,7.019,2,0
44,887,2025-06-29T02:42:17,25.55,5999,0,34.545706,-92.704574,34.458568,-92.70825,9.695,2,0
11385,2273,2025-06-29T02:45:44,87.39,4899,0,43.097241,-123.694427,43.109687,-123.749147,4.653,2,0
1955,1090,2025-06-29T02:46:21,56.47,4821,0,35.98319,-107.317597,35.954853,-107.322108,3.177,2,0
10564,1313,2025-06-29T02:52:39,16.11,5411,0,38.930189,-91.851491,38.895461,-91.847906,3.874,2,0
17850,785,2025-06-29T02:58:07,45.66,5812,0,48.654315,-113.138662,48.631589,-113.128552,2.634,2,0
18689,1809,2025-06-29T03:06:11,15.96,5411,0,34.865305,-70.473794,34.816843,-70.420992,7.229,3,0
8628,1047,2025-06-29T03:10:19,97.36,5812,0,29.746824,-96.674607,29.747436,-96.635436,3.782,3,0
3409,1023,2025-06-29T03:13:30,98.36,4111,0,48.601209,-117.811807,48.803385,-117.749614,22.94,3,0
385,1509,2025-06-29T03:15:22,5.17,5411,0,29.216592,-118.308565,30.171883,-114.790018,356.06,3,0
6991,795,2025-06-29T03:18:39,96.47,6011,0,25.692296,-96.255148,25.716034,-96.242021,2.949,3,0
13452,1216,2025-06-29T03:20:51,136.74,4821,0,37.515058,-76.564791,37.526043,-76.555118,1.49,3,0
7952,2494,2025-06-29T03:27:03,27.28,5411,0,47.102939,-103.603645,47.159265,-103.744487,12.359,3,0
18701,294,2025-06-29T03:29:06,14.37,5999,1,27.487183,-67.640411,27.378715,-67.658497,12.192,3,0
1813,1850,2025-06-29T03:31:03,119.51,4821,0,43.226011,-76.558904,43.231433,-76.5578,0.61,3,0
6909,2439,2025-06-29T03:36:00,37.56,5311,0,35.537215,-89.208168,35.491073,-87.994902,109.931,3,0
11468,1432,2025-06-29T03:46:41,55.03,4899,0,39.689063,-90.592728,39.693304,-90.591765,0.479,3,0
7928,2497,2025-06-29T03:50:25,95.36,5814,0,38.232511,-114.403342,38.254075,-114.40179,2.402,3,0
19672,185,2025-06-29T03:50:27,100.14,4821,0,43.499508,-107.856772,43.528298,-107.737216,10.159,3,0
5226,1019,2025-06-29T03:56:02,18.3,5999,0,25.971961,-93.06133,25.96609,-93.028969,3.3,3,0
5153,992,2025-06-29T03:57:48,73.4,5411,0,42.981809,-123.882101,43.020126,-123.858758,4.664,3,0
14532,2138,2025-06-29T03:58:36,118.15,4899,0,43.587614,-84.676235,43.574547,-84.684138,1.586,3,0
4487,2373,2025-06-29T04:13:41,30.08,5732,0,32.326395,-84.335493,32.331535,-84.33491,0.574,4,0
10849,957,2025-06-29T04:14:21,22.09,5732,0,43.649807,-70.575352,43.656609,-70.55878,1.533,4,0
2175,1977,2025-06-29T04:23:27,160.04,5812,0,36.138125,-93.409228,36.134135,-93.429773,1.898,4,0
2880,1106,2025-06-29T04:27:06,124.94,5732,0,43.636211,-123.773791,43.584062,-123.77182,5.801,4,0
8568,601,2025-06-29T04:33:38,55.41,4899,0,36.477205,-69.651128,36.460141,-69.667385,2.39,4,0
17448,1340,2025-06-29T04:35:17,54.93,5732,0,33.352121,-107.946343,33.987134,-107.870166,70.961,4,0
2223,2404,2025-06-29T04:40:47,62.76,4111,0,46.299812,-73.939081,46.420996,-73.932176,13.485,4,0
9560,1939,2025-06-29T04:47:37,108.87,5411,0,30.872398,-107.134021,30.893585,-107.105913,3.57,4,0
19837,2208,2025-06-29T04:52:03,7.79,5814,0,35.609423,-99.63513,35.623744,-99.610027,2.772,4,0
11755,1010,2025-06-29T04:53:33,28.37,5411,0,36.06574,-108.14921,36.066386,-108.14978,0.088,4,0
16279,623,2025-06-29T04:57:28,21.95,4111,0,48.657004,-105.120185,48.652964,-105.11869,0.462,4,0
9279,485,2025-06-29T05:05:04,80.62,5411,0,25.884715,-120.208259,25.865436,-120.21789,2.35,5,0
12561,663,2025-06-29T05:05:09,11.36,5311,0,29.503987,-115.881252,29.502248,-115.873437,0.781,5,0
13512,2484,2025-06-29T05:05:16,85.03,5814,0,33.134573,-114.802878,33.119333,-114.844502,4.23,5,0
7259,2065,2025-06-29T05:06:55,90.49,5311,0,35.179162,-114.892821,35.167723,-114.857382,3.463,5,0
17672,2425,2025-06-29T05:13:44,38.69,5999,0,46.596557,-96.98675,46.606674,-96.960218,2.318,5,0
13598,2232,2025-06-29T05:15:33,55.33,5814,0,40.722719,-71.71225,40.731025,-71.780494,5.824,5,0
9711,569,2025-06-29T05:23:46,12.43,5812,0,33.811992,-82.270424,33.798601,-82.29726,2.892,5,0
4325,506,2025-06-29T05:24:37,1695.28,4899,0,44.19614,-79.853489,44.19689,-79.858183,0.383,5,0
10617,1310,2025-06-29T05:25:44,75.44,4821,0,47.694372,-78.507245,47.692477,-78.504407,0.299,5,0
11134,2326,2025-06-29T05:37:18,103.4,5732,0,48.645148,-101.080556,48.664714,-101.076361,2.197,5,0
6076,772,2025-06-29T05:40:03,60.31,4111,0,38.650287,-90.100761,38.661089,-90.098537,1.217,5,0
9345,515,2025-06-29T05:40:07,135.24,5999,0,32.974916,-108.151328,33.019121,-108.119455,5.744,5,0
15393,509,2025-06-29T05:46:07,2.64,5814,0,36.842979,-119.447447,36.8594,-119.468183,2.596,5,0
4473,444,2025-06-29T05:50:28,145.94,5812,0,25.0836,-117.40155,29.632996,-114.387242,586.884,5,0
1292,1364,2025-06-29T05:55:14,58.97,6011,0,25.936108,-104.329639,25.96228,-104.408526,8.407,5,0
6814,1365,2025-06-29T06:01:21,33.4,4821,0,36.02926,-69.807723,36.081453,-69.89259,9.586,6,0
4947,660,2025-06-29T06:05:53,69.63,4111,0,34.558302,-106.150581,34.526562,-106.210143,6.498,6,0
15562,919,2025-06-29T06:28:25,74.65,5999,0,32.317432,-120.679923,32.307197,-120.733732,5.183,6,0
15059,1768,2025-06-29T06:30:51,32.77,5999,0,29.696657,-81.94207,26.777384,-77.516343,541.52,6,0
7992,1339,2025-06-29T06:35:52,65.17,4821,0,46.157158,-78.717119,46.075538,-78.683438,9.44,6,0
18110,1594,2025-06-29T06:37:24,46.69,5411,0,34.668902,-113.376739,34.669111,-113.372048,0.43,6,0
1799,704,2025-06-29T06:43:05,73.79,6011,0,44.810778,-87.257027,45.983545,-86.984621,132.129,6,0
7592,2396,2025-06-29T06:44:55,86.06,5999,0,48.822331,-96.590776,48.789871,-96.588238,3.614,6,0
1421,434,2025-06-29T06:51:30,75.38,5814,0,45.156707,-73.727218,45.111525,-73.731289,5.034,6,0
7879,622,2025-06-29T06:52:59,15.59,5812,1,39.814066,-108.789305,36.752794,-105.054503,471.222,6,0
12665,1657,2025-06-29T07:01:13,29.84,4899,0,24.63522,-67.123367,30.392547,-72.261333,816.182,7,0
12178,1856,2025-06-29T07:04:13,53.72,5732,0,49.015671,-84.477118,48.971887,-84.581414,9.034,7,0
5134,88,2025-06-29T07:06:10,59.19,5814,0,36.079254,-114.555096,36.085054,-114.538404,1.633,7,0
10101,2055,2025-06-29T07:06:29,89.32,4111,0,32.787933,-109.753047,32.77363,-109.728534,2.789,7,0
12844,456,2025-06-29T07:08:07,31.54,4821,0,29.458148,-104.905073,29.404797,-104.826278,9.666,7,0
9482,2374,2025-06-29T07:08:12,75.88,5311,0,31.002754,-90.680545,31.020469,-90.685148,2.018,7,0
18045,877,2025-06-29T07:16:47,61.11,5732,0,34.61054,-123.299448,34.471117,-123.422628,19.174,7,0
13900,1758,2025-06-29T07:25:19,65.29,5411,0,48.345523,-97.479471,48.33631,-97.485416,1.115,7,0
9716,1359,2025-06-29T07:26:25,10.24,5732,0,41.569012,-83.749516,41.563042,-83.744086,0.803,7,0
13373,1425,2025-06-29T07:27:01,34.92,5732,0,33.682907,-112.174955,33.678377,-112.18086,0.743,7,0
11960,1977,2025-06-29T07:27:53,120.92,5732,0,36.06912,-93.401789,36.134135,-93.429773,7.654,7,0
15198,1069,2025-06-29T07:29:57,102.7,4899,0,24.204183,-78.946893,25.557462,-76.279512,308.277,7,0
13060,685,2025-06-29T07:37:37,60.53,6011,0,40.2256,-120.694784,40.228966,-120.711518,1.469,7,0
14395,26,2025-06-29T07:37:54,100.4,5814,0,27.811245,-110.475579,29.671329,-115.393392,522.107,7,1
16335,297,2025-06-29T07:42:33,276.59,5411,0,48.525662,-88.228751,48.509696,-88.274334,3.798,7,0
11323,516,2025-06-29T07:43:06,35.12,4821,0,29.160939,-83.581685,29.151867,-83.590162,1.302,7,0
12914,1802,2025-06-29T07:44:36,10.43,5411,0,42.702294,-79.642349,39.965113,-83.309941,431.663,7,0
5370,225,2025-06-29T07:49:09,28.17,5814,0,31.816164,-114.479255,31.874709,-114.427535,8.139,7,0
19401,472,2025-06-29T07:49:25,61.32,4899,0,34.509927,-86.542869,36.38005,-86.903701,210.501,7,0
12159,1601,2025-06-29T07:49:48,106.38,5311,0,46.99042,-107.113266,46.918844,-107.182712,9.546,7,0
9529,404,2025-06-29T07:51:58,14.42,4821,0,27.639966,-67.062274,27.654122,-67.167066,10.441,7,0
11549,1435,2025-06-29T07:57:43,83.17,4111,0,29.963736,-95.651852,29.939675,-95.665832,2.995,7,0
3064,763,2025-06-29T08:03:08,79.33,5812,0,26.06484,-119.93883,26.136976,-119.908706,8.567,8,0
5528,1979,2025-06-29T08:09:05,766.81,4899,0,42.630961,-76.778831,42.619512,-76.775674,1.299,8,0
18155,823,2025-06-29T08:15:37,108.65,6011,0,32.149534,-83.593816,32.074125,-83.662188,10.572,8,0
15681,104,2025-06-29T08:21:34,51.65,4899,0,48.265844,-81.062768,48.260233,-81.052749,0.969,8,0
811,2387,2025-06-29T08:25:10,137.12,5812,0,48.703526,-117.784612,48.692472,-117.783905,1.23,8,0
2630,824,2025-06-29T08:27:15,16.65,5311,0,40.918427,-78.331837,40.926905,-78.323111,1.194,8,0
17647,2309,2025-06-29T08:34:19,26.26,5732,0,39.209493,-99.152808,39.356029,-99.133948,16.375,8,0
13599,1594,2025-06-29T08:36:02,80.49,4111,0,34.598173,-113.32297,34.669111,-113.372048,9.076,8,0
9028,425,2025-06-29T08:41:38,64.32,5812,0,43.448877,-121.013237,39.542204,-120.580522,435.893,8,0
5643,1056,2025-06-29T08:42:21,123.85,6011,0,41.134135,-78.517796,41.193677,-78.450875,8.673,8,0
13727,2149,2025-06-29T08:44:15,28.73,5814,0,43.46046,-106.346312,43.482177,-106.329861,2.756,8,0
91,1518,2025-06-29T08:52:59,44.87,5311,0,47.99969,-98.111311,47.94512,-98.192011,8.539,8,0
16079,2042,2025-06-29T08:56:27,94.78,4899,0,43.810861,-122.311842,43.901334,-122.310982,10.06,8,0
14038,1652,2025-06-29T08:58:12,46.3,5999,0,31.667006,-93.336055,31.579225,-93.343667,9.787,8,0
5383,1405,2025-06-29T09:06:26,71.35,4821,0,29.577373,-102.693675,29.544724,-102.661033,4.811,9,0
5079,862,2025-06-29T09:07:22,114.03,5311,1,42.522061,-104.287417,42.547263,-104.265776,3.316,9,0
7782,899,2025-06-29T09:12:19,334.42,5999,0,29.476664,-84.537948,29.458387,-84.558445,2.84,9,0
12814,1043,2025-06-29T09:14:46,89.91,5999,0,40.717389,-73.503147,40.732426,-73.504344,1.675,9,0
2107,1235,2025-06-29T09:19:47,146.61,5812,0,30.195619,-114.424393,30.138215,-114.4644,7.452,9,0
11022,21,2025-06-29T09:19:52,41.7,4111,0,43.126113,-114.824232,43.194106,-114.697219,12.779,9,0
8280,193,2025-06-29T09:22:37,54.25,4821,0,27.895383,-74.146864,27.94619,-74.082906,8.45,9,0
3695,2340,2025-06-29T09:25:05,42.86,5812,0,26.751279,-115.110958,26.659359,-115.107524,10.227,9,0
7303,995,2025-06-29T09:26:01,83.21,5812,0,46.706469,-121.485766,47.1708,-116.639229,371.5,9,0
14696,619,2025-06-29T09:30:31,107.83,5732,0,27.969043,-108.571894,27.972875,-108.57519,0.535,9,0
17504,1277,2025-06-29T09:31:55,113.87,5311,0,29.636573,-83.849749,29.637,-83.845878,0.377,9,0
18590,2208,2025-06-29T09:34:03,54.04,4821,0,35.564829,-99.479824,35.623744,-99.610027,13.473,9,0
13689,1850,2025-06-29T09:40:58,70.99,5999,0,43.340854,-76.62514,43.231433,-76.5578,13.332,9,0
5239,528,2025-06-29T09:46:07,745.81,4111,0,48.849875,-75.069497,48.891147,-74.998223,6.945,9,0
16565,1828,2025-06-29T09:48:51,31.31,5814,0,36.544548,-81.785137,36.558198,-81.737532,4.515,9,0
3145,419,2025-06-29T09:52:21,425.34,5814,1,31.056687,-124.322654,29.756901,-122.035153,262.692,9,0
19027,820,2025-06-29T09:54:10,23.68,5999,0,25.918713,-104.070819,31.556493,-106.260283,662.188,9,0
19645,1493,2025-06-29T10:05:10,5.39,4821,0,40.560201,-119.405128,40.55641,-119.401218,0.536,10,0
18414,1513,2025-06-29T10:06:18,55.12,6011,0,40.050024,-70.993529,40.0438,-71.00321,1.076,10,0
5999,10,2025-06-29T10:08:26,1.24,6011,0,35.790895,-87.407616,35.809263,-87.387908,2.707,10,0
3859,857,2025-06-29T10:11:19,18.66,5812,0,42.604565,-92.046036,42.603878,-92.04583,0.078,10,0
5727,731,2025-06-29T10:15:26,1232.68,4899,0,32.502153,-98.962514,32.501679,-98.957046,0.515,10,0
7342,265,2025-06-29T10:16:47,99.78,5814,0,47.08903,-119.852886,47.103291,-119.870067,2.051,10,0
13258,1301,2025-06-29T10:19:12,75.21,5814,0,30.149521,-123.109683,30.148935,-123.1119,0.223,10,0
11678,106,2025-06-29T10:19:50,98.93,5411,0,42.211161,-115.784965,42.205365,-115.783043,0.664,10,0
8739,223,2025-06-29T10:19:57,102.11,6011,0,40.922226,-103.740271,40.908741,-103.748952,1.667,10,0
2133,2112,2025-06-29T10:20:01,30.87,5999,0,37.792297,-106.67666,37.797995,-106.692227,1.508,10,0
9743,100,2025-06-29T10:23:21,72.8,4899,0,48.094172,-69.780469,48.085544,-69.812104,2.538,10,0
8485,794,2025-06-29T10:24:11,172.77,4821,0,26.875543,-95.986987,26.874601,-95.980751,0.627,10,0
6433,442,2025-06-29T10:27:39,112.42,4821,0,28.766812,-111.354873,28.725112,-111.318512,5.837,10,0
11479,1857,2025-06-29T10:32:05,42.35,4899,0,30.383139,-69.729746,30.374696,-69.724559,1.063,10,0
11255,29,2025-06-29T10:35:39,1.86,4821,0,28.753498,-76.721755,28.702948,-76.742008,5.958,10,0
8134,2338,2025-06-29T10:35:42,35.86,5999,0,33.863788,-123.342432,33.869719,-123.387038,4.171,10,0
3325,1604,2025-06-29T10:37:13,1741.74,5812,0,44.558246,-106.587787,44.547373,-106.567277,2.026,10,0
17804,2307,2025-06-29T10:41:26,184.31,5812,0,37.52636,-100.707534,37.521141,-100.709756,0.612,10,0
16848,672,2025-06-29T10:47:53,91.61,5999,0,38.801899,-85.672036,38.796926,-85.696881,2.223,10,0
9900,277,2025-06-29T10:49:16,56.14,4111,0,32.618795,-87.042174,32.631786,-87.029983,1.841,10,0
7591,2108,2025-06-29T10:54:18,69.42,5411,0,48.846062,-111.567119,48.827391,-111.585495,2.474,10,0
15333,1003,2025-06-29T10:59:10,69.94,5732,0,28.094067,-123.972982,28.096721,-123.963389,0.986,10,0
8428,977,2025-06-29T11:05:52,47.1,4899,0,36.175979,-76.915492,36.160339,-76.87725,3.848,11,0
18697,2362,2025-06-29T11:08:27,94.97,5812,0,26.378776,-73.604211,26.241994,-73.485556,19.267,11,0
9451,1524,2025-06-29T11:27:15,6.83,6011,0,43.260498,-72.565655,43.253105,-72.564915,0.824,11,0
2184,1850,2025-06-29T11:30:24,147.43,5999,0,43.262076,-76.557176,43.231433,-76.5578,3.408,11,0
4155,2103,2025-06-29T11:34:29,78.13,4111,0,44.424662,-67.800367,44.366661,-67.764366,7.055,11,0
2262,1058,2025-06-29T11:37:49,10.56,5732,0,29.881065,-71.18686,29.860538,-71.226996,4.493,11,0
1759,1324,2025-06-29T11:43:49,62.51,5311,0,43.828014,-122.199118,43.879593,-122.228202,6.191,11,0
3302,2234,2025-06-29T11:55:05,91.06,6011,0,47.815556,-110.523552,47.796433,-110.509474,2.372,11,0
4857,918,2025-06-29T11:58:44,53.87,4821,0,28.267389,-79.208344,28.307045,-79.153157,6.975,11,0
4979,2088,2025-06-29T11:59:03,65.83,4821,0,33.451561,-71.968511,33.372656,-71.973997,8.789,11,0
3942,2111,2025-06-29T12:00:16,85.53,4111,0,37.449038,-74.749747,37.460014,-74.744095,1.318,12,0
17364,1785,2025-06-29T12:05:44,100.28,5812,0,30.912035,-72.94036,30.912454,-72.893406,4.48,12,0
12076,203,2025-06-29T12:08:34,25.37,5732,0,37.043703,-101.89124,37.017788,-101.891751,2.882,12,0
14615,1332,2025-06-29T12:11:52,25.48,4111,0,36.898839,-88.602048,36.918171,-88.607461,2.203,12,0
11053,952,2025-06-29T12:18:39,46.98,5812,0,30.949332,-92.133967,30.961754,-92.123193,1.721,12,0
18943,582,2025-06-29T12:26:27,85.78,4899,0,37.750605,-117.485455,37.753865,-117.507286,1.953,12,0
15239,1071,2025-06-29T12:34:26,64.75,5814,0,46.040519,-80.572793,46.002583,-80.568954,4.229,12,0
14219,1333,2025-06-29T12:37:32,68.82,5732,0,37.851237,-100.360945,37.87571,-100.416687,5.599,12,0
1563,725,2025-06-29T12:42:56,91.49,5732,0,26.464949,-120.775639,27.472064,-116.076711,478.918,12,0
4474,641,2025-06-29T12:45:43,89.13,4111,0,42.706844,-106.676942,42.746355,-106.709755,5.146,12,0
10657,748,2025-06-29T12:47:58,102.32,4111,0,35.333672,-78.268368,35.351848,-78.29131,2.901,12,0
4919,1816,2025-06-29T13:03:20,85.81,5999,0,38.086209,-88.667004,38.099159,-88.67839,1.751,13,0
17291,675,2025-06-29T13:05:50,16.41,5812,0,39.352508,-85.375677,39.285108,-85.353341,7.737,13,0
861,1417,2025-06-29T13:07:58,84.58,4821,0,38.119106,-94.418735,38.096217,-94.434001,2.874,13,0
10126,978,2025-06-29T13:13:05,121.49,5812,0,34.610326,-72.201906,34.61083,-72.184092,1.631,13,0
11946,820,2025-06-29T13:15:43,36.07,6011,0,31.550143,-106.257396,31.556493,-106.260283,0.757,13,0
4314,887,2025-06-29T13:20:46,38.61,5812,0,34.45181,-92.706098,34.458568,-92.70825,0.777,13,0
10288,285,2025-06-29T13:25:43,16.48,4899,0,38.70376,-111.662972,38.709584,-111.651894,1.159,13,0
18567,2329,2025-06-29T13:27:15,88.04,4111,0,38.734726,-79.141097,38.767376,-79.151471,3.74,13,0
6532,1534,2025-06-29T13:32:13,10.73,5814,0,41.925323,-92.870568,41.920677,-92.870049,0.518,13,0
534,2064,2025-06-29T13:35:04,79.48,5411,0,27.214979,-77.588702,27.176842,-77.628987,5.819,13,0
20000,655,2025-06-29T13:39:30,51.99,4111,0,45.466168,-113.389964,45.466747,-113.390091,0.065,13,0
1535,938,2025-06-29T13:40:49,55.15,5999,0,27.857801,-105.690079,27.895728,-105.62669,7.524,13,0
9660,2290,2025-06-29T13:44:47,125.22,5999,0,32.005442,-85.06623,32.015477,-84.980569,8.154,13,0
17420,1766,2025-06-29T13:49:50,91.69,6011,0,26.67975,-94.827071,26.711309,-94.826124,3.51,13,0
3877,1058,2025-06-29T14:12:40,65.44,5732,0,27.098808,-69.135102,29.860538,-71.226996,368.906,14,0
12718,1406,2025-06-29T14:15:08,285.71,4821,1,31.848777,-85.891722,31.865135,-85.895825,1.86,14,0
19143,1171,2025-06-29T14:23:04,7.78,4899,0,34.46764,-103.483766,34.467556,-103.483837,0.011,14,0
17257,1385,2025-06-29T14:23:58,93.87,5812,0,48.012688,-68.457224,48.008981,-68.456804,0.413,14,0
3495,2221,2025-06-29T14:32:01,6.54,5812,0,33.516966,-98.55874,33.523957,-98.532608,2.544,14,0
6945,1478,2025-06-29T14:36:31,86.03,4111,0,48.85143,-116.046322,48.875557,-116.054349,2.746,14,0
15574,1100,2025-06-29T14:42:24,51.33,5812,0,29.017436,-98.973643,29.024788,-99.01597,4.196,14,0
13198,1704,2025-06-29T14:47:13,60.91,5311,0,40.37643,-88.961295,40.317365,-88.977633,6.712,14,0
4680,2407,2025-06-29T14:48:37,81.45,5999,0,38.346895,-73.88911,38.341058,-73.872225,1.609,14,0
12332,666,2025-06-29T14:54:02,44.95,5311,0,42.219466,-84.668296,42.22334,-84.633117,2.929,14,0
612,1709,2025-06-29T14:54:10,31.85,4821,0,46.004244,-98.390404,46.012937,-98.418036,2.343,14,0
19224,846,2025-06-29T15:01:59,29.28,5732,0,46.339012,-85.704403,46.351754,-85.702408,1.425,15,0
10060,603,2025-06-29T15:03:16,17.31,5812,0,46.648559,-69.360275,46.679869,-69.315381,4.884,15,0
14303,471,2025-06-29T15:03:21,12.05,4821,0,34.659537,-97.23535,34.696825,-97.259394,4.693,15,0
8063,1404,2025-06-29T15:11:56,92.62,4111,0,32.448184,-93.760318,32.4557,-93.770334,1.258,15,0
3915,2123,2025-06-29T15:12:03,1165.83,4111,0,31.653959,-87.634875,31.704515,-87.600302,6.504,15,0
10084,1095,2025-06-29T15:16:18,111.25,5812,0,38.964885,-121.395276,39.063073,-121.469354,12.656,15,0
9763,862,2025-06-29T15:16:33,16.15,5311,0,42.538294,-104.270966,42.547263,-104.265776,1.084,15,0
9060,2480,2025-06-29T15:22:53,26.84,5311,0,47.62538,-71.910495,47.659448,-71.901732,3.845,15,0
8155,1536,2025-06-29T15:23:10,185.6,4821,0,36.540363,-101.615957,36.546954,-101.614651,0.742,15,0
6017,1690,2025-06-29T15:25:51,59.36,5311,0,34.502971,-95.91553,34.482444,-95.885042,3.608,15,0
5291,2396,2025-06-29T15:30:10,130.59,4111,0,48.780815,-96.575487,48.789871,-96.588238,1.374,15,0
3037,2222,2025-06-29T15:35:14,14.59,5999,0,35.908247,-93.048906,35.858806,-93.045198,5.508,15,0
9696,1065,2025-06-29T15:41:53,87.05,4899,0,29.096679,-70.744725,32.691788,-68.519125,452.628,15,0
19194,1203,2025-06-29T15:42:37,108.31,5999,0,44.926034,-91.30119,44.885126,-91.278836,4.878,15,0
5042,2092,2025-06-29T15:51:53,31.93,5311,0,45.460455,-95.685515,45.462945,-95.685946,0.279,15,0
17194,157,2025-06-29T15:54:49,80.16,6011,0,31.780344,-101.522443,31.749611,-101.517722,3.446,15,0
1261,2023,2025-06-29T15:55:26,18.1,4821,0,25.33961,-79.939579,25.330657,-79.917381,2.443,15,0
11839,373,2025-06-29T15:55:50,83.91,5812,0,33.746751,-122.885358,33.740608,-122.845116,3.783,15,0
19911,2053,2025-06-29T15:56:15,2.48,5732,0,35.850815,-123.90149,35.86019,-123.907042,1.156,15,0
12603,648,2025-06-29T15:58:27,28.52,5311,0,37.390875,-83.401628,37.351104,-83.432124,5.179,15,0
12477,412,2025-06-29T15:58:55,76.01,5411,0,40.669365,-115.37145,40.603,-115.496502,12.876,15,0
2235,2074,2025-06-29T15:59:12,54.62,5814,0,45.539039,-103.249512,45.531409,-103.240902,1.082,15,0
18754,677,2025-06-29T15:59:53,40.48,4821,0,46.961132,-74.577745,46.96717,-74.580681,0.707,15,0
17490,1859,2025-06-29T16:08:39,46.08,5999,0,31.026746,-96.286211,31.010394,-96.288976,1.837,16,0
667,376,2025-06-29T16:09:05,74.71,5814,0,28.549863,-111.643199,28.546801,-111.642734,0.343,16,0
8566,766,2025-06-29T16:13:15,23.39,4111,1,25.188074,-111.03154,25.222235,-110.999474,4.984,16,0
261,324,2025-06-29T16:13:26,1397.1,5311,0,38.047253,-69.531591,37.850435,-69.51595,21.928,16,0
6534,1555,2025-06-29T16:13:44,117.15,6011,0,30.709743,-76.804999,30.663934,-76.792915,5.223,16,0
11035,1460,2025-06-29T16:16:45,2.41,5814,0,30.841546,-105.112518,34.079436,-101.429864,498.923,16,0
13884,427,2025-06-29T16:18:06,51.91,4899,0,30.710311,-85.017911,30.725268,-85.011994,1.757,16,0
1386,2378,2025-06-29T16:20:45,99.07,5999,0,39.440256,-85.219566,39.450865,-85.21543,1.232,16,0
8143,343,2025-06-29T16:21:29,111.27,5732,0,44.212269,-99.006416,44.22122,-99.020414,1.495,16,0
2516,1583,2025-06-29T16:21:36,107.27,5999,0,34.589609,-82.389015,34.639879,-82.431539,6.811,16,0
4161,752,2025-06-29T16:27:33,106.15,5732,0,32.722092,-92.480183,32.739771,-92.478259,1.974,16,0
16426,2479,2025-06-29T16:28:33,77.79,5732,0,33.988413,-77.705774,33.961205,-77.722754,3.407,16,0
18201,1059,2025-06-29T16:37:14,13.76,5999,0,38.00874,-88.505913,38.009897,-88.506593,0.142,16,0
18529,2408,2025-06-29T16:37:50,0.5,5411,0,32.098488,-117.050896,32.137887,-117.063654,4.543,16,0
9847,1643,2025-06-29T16:41:55,141.1,4111,0,36.270915,-122.103074,36.237554,-122.091437,3.854,16,0
8360,1457,2025-06-29T16:44:50,111.28,4899,0,30.420232,-67.633133,30.422295,-67.622558,1.04,16,0
11699,1188,2025-06-29T16:46:15,27.23,5812,0,48.772255,-69.717863,48.769323,-69.719703,0.353,16,0
19821,1956,2025-06-29T16:47:23,44.5,4111,0,48.302389,-104.929367,48.297044,-104.946416,1.394,16,0
7054,1945,2025-06-29T16:52:17,109.97,5411,0,44.788647,-117.749941,44.785973,-117.750785,0.305,16,0
12584,1829,2025-06-29T16:52:29,65.54,4821,0,47.149217,-76.087495,47.12044,-76.116751,3.891,16,0
13758,796,2025-06-29T16:53:35,89.34,5814,0,33.300796,-68.925779,33.315488,-68.921077,1.691,16,0
